h17,quarter,ccseason,year,hour,datetime
h12,wint,cold,2007,451,2007-01-19 18:00:00-05:00
h12,wint,cold,2007,452,2007-01-19 19:00:00-05:00
h12,wint,cold,2007,453,2007-01-19 20:00:00-05:00
h12,wint,cold,2007,454,2007-01-19 21:00:00-05:00
h9,wint,cold,2007,455,2007-01-19 22:00:00-05:00
h9,wint,cold,2007,456,2007-01-19 23:00:00-05:00
h9,wint,cold,2007,457,2007-01-20 00:00:00-05:00
h9,wint,cold,2007,458,2007-01-20 01:00:00-05:00
h9,wint,cold,2007,459,2007-01-20 02:00:00-05:00
h9,wint,cold,2007,460,2007-01-20 03:00:00-05:00
h9,wint,cold,2007,461,2007-01-20 04:00:00-05:00
h9,wint,cold,2007,462,2007-01-20 05:00:00-05:00
h10,wint,cold,2007,463,2007-01-20 06:00:00-05:00
h10,wint,cold,2007,464,2007-01-20 07:00:00-05:00
h10,wint,cold,2007,465,2007-01-20 08:00:00-05:00
h10,wint,cold,2007,466,2007-01-20 09:00:00-05:00
h10,wint,cold,2007,467,2007-01-20 10:00:00-05:00
h10,wint,cold,2007,468,2007-01-20 11:00:00-05:00
h10,wint,cold,2007,469,2007-01-20 12:00:00-05:00
h11,wint,cold,2007,470,2007-01-20 13:00:00-05:00
h11,wint,cold,2007,471,2007-01-20 14:00:00-05:00
h11,wint,cold,2007,472,2007-01-20 15:00:00-05:00
h11,wint,cold,2007,473,2007-01-20 16:00:00-05:00
h12,wint,cold,2007,474,2007-01-20 17:00:00-05:00
h12,wint,cold,2007,475,2007-01-20 18:00:00-05:00
h12,wint,cold,2007,476,2007-01-20 19:00:00-05:00
h12,wint,cold,2007,477,2007-01-20 20:00:00-05:00
h12,wint,cold,2007,478,2007-01-20 21:00:00-05:00
h9,wint,cold,2007,479,2007-01-20 22:00:00-05:00
h9,wint,cold,2007,480,2007-01-20 23:00:00-05:00
h9,wint,cold,2007,481,2007-01-21 00:00:00-05:00
h9,wint,cold,2007,482,2007-01-21 01:00:00-05:00
h9,wint,cold,2007,483,2007-01-21 02:00:00-05:00
h9,wint,cold,2007,484,2007-01-21 03:00:00-05:00
h9,wint,cold,2007,485,2007-01-21 04:00:00-05:00
h9,wint,cold,2007,486,2007-01-21 05:00:00-05:00
h10,wint,cold,2007,487,2007-01-21 06:00:00-05:00
h10,wint,cold,2007,488,2007-01-21 07:00:00-05:00
h10,wint,cold,2007,489,2007-01-21 08:00:00-05:00
h10,wint,cold,2007,490,2007-01-21 09:00:00-05:00
h10,wint,cold,2007,491,2007-01-21 10:00:00-05:00
h10,wint,cold,2007,492,2007-01-21 11:00:00-05:00
h10,wint,cold,2007,493,2007-01-21 12:00:00-05:00
h11,wint,cold,2007,494,2007-01-21 13:00:00-05:00
h11,wint,cold,2007,495,2007-01-21 14:00:00-05:00
h11,wint,cold,2007,496,2007-01-21 15:00:00-05:00
h11,wint,cold,2007,497,2007-01-21 16:00:00-05:00
h12,wint,cold,2007,498,2007-01-21 17:00:00-05:00
h12,wint,cold,2007,499,2007-01-21 18:00:00-05:00
h12,wint,cold,2007,500,2007-01-21 19:00:00-05:00
h12,wint,cold,2007,501,2007-01-21 20:00:00-05:00
h12,wint,cold,2007,502,2007-01-21 21:00:00-05:00
h9,wint,cold,2007,503,2007-01-21 22:00:00-05:00
h9,wint,cold,2007,504,2007-01-21 23:00:00-05:00
h9,wint,cold,2007,505,2007-01-22 00:00:00-05:00
h9,wint,cold,2007,506,2007-01-22 01:00:00-05:00
h9,wint,cold,2007,507,2007-01-22 02:00:00-05:00
h9,wint,cold,2007,508,2007-01-22 03:00:00-05:00
h9,wint,cold,2007,509,2007-01-22 04:00:00-05:00
h9,wint,cold,2007,510,2007-01-22 05:00:00-05:00
h10,wint,cold,2007,511,2007-01-22 06:00:00-05:00
h10,wint,cold,2007,512,2007-01-22 07:00:00-05:00
h10,wint,cold,2007,513,2007-01-22 08:00:00-05:00
h10,wint,cold,2007,514,2007-01-22 09:00:00-05:00
h10,wint,cold,2007,515,2007-01-22 10:00:00-05:00
h10,wint,cold,2007,516,2007-01-22 11:00:00-05:00
h10,wint,cold,2007,517,2007-01-22 12:00:00-05:00
h11,wint,cold,2007,518,2007-01-22 13:00:00-05:00
h11,wint,cold,2007,519,2007-01-22 14:00:00-05:00
h11,wint,cold,2007,520,2007-01-22 15:00:00-05:00
h11,wint,cold,2007,521,2007-01-22 16:00:00-05:00
h12,wint,cold,2007,522,2007-01-22 17:00:00-05:00
h12,wint,cold,2007,523,2007-01-22 18:00:00-05:00
h12,wint,cold,2007,524,2007-01-22 19:00:00-05:00
h12,wint,cold,2007,525,2007-01-22 20:00:00-05:00
h12,wint,cold,2007,526,2007-01-22 21:00:00-05:00
h9,wint,cold,2007,527,2007-01-22 22:00:00-05:00
h9,wint,cold,2007,528,2007-01-22 23:00:00-05:00
h9,wint,cold,2007,529,2007-01-23 00:00:00-05:00
h9,wint,cold,2007,530,2007-01-23 01:00:00-05:00
h9,wint,cold,2007,531,2007-01-23 02:00:00-05:00
h9,wint,cold,2007,532,2007-01-23 03:00:00-05:00
h9,wint,cold,2007,533,2007-01-23 04:00:00-05:00
h9,wint,cold,2007,534,2007-01-23 05:00:00-05:00
h10,wint,cold,2007,535,2007-01-23 06:00:00-05:00
h10,wint,cold,2007,536,2007-01-23 07:00:00-05:00
h10,wint,cold,2007,537,2007-01-23 08:00:00-05:00
h10,wint,cold,2007,538,2007-01-23 09:00:00-05:00
h10,wint,cold,2007,539,2007-01-23 10:00:00-05:00
h10,wint,cold,2007,540,2007-01-23 11:00:00-05:00
h10,wint,cold,2007,541,2007-01-23 12:00:00-05:00
h11,wint,cold,2007,542,2007-01-23 13:00:00-05:00
h11,wint,cold,2007,543,2007-01-23 14:00:00-05:00
h11,wint,cold,2007,544,2007-01-23 15:00:00-05:00
h11,wint,cold,2007,545,2007-01-23 16:00:00-05:00
h12,wint,cold,2007,546,2007-01-23 17:00:00-05:00
h12,wint,cold,2007,547,2007-01-23 18:00:00-05:00
h12,wint,cold,2007,548,2007-01-23 19:00:00-05:00
h12,wint,cold,2007,549,2007-01-23 20:00:00-05:00
h12,wint,cold,2007,550,2007-01-23 21:00:00-05:00
h9,wint,cold,2007,551,2007-01-23 22:00:00-05:00
h9,wint,cold,2007,552,2007-01-23 23:00:00-05:00
h9,wint,cold,2007,553,2007-01-24 00:00:00-05:00
h9,wint,cold,2007,554,2007-01-24 01:00:00-05:00
h9,wint,cold,2007,555,2007-01-24 02:00:00-05:00
h9,wint,cold,2007,556,2007-01-24 03:00:00-05:00
h9,wint,cold,2007,557,2007-01-24 04:00:00-05:00
h9,wint,cold,2007,558,2007-01-24 05:00:00-05:00
h10,wint,cold,2007,559,2007-01-24 06:00:00-05:00
h10,wint,cold,2007,560,2007-01-24 07:00:00-05:00
h10,wint,cold,2007,561,2007-01-24 08:00:00-05:00
h10,wint,cold,2007,562,2007-01-24 09:00:00-05:00
h10,wint,cold,2007,563,2007-01-24 10:00:00-05:00
h10,wint,cold,2007,564,2007-01-24 11:00:00-05:00
h10,wint,cold,2007,565,2007-01-24 12:00:00-05:00
h11,wint,cold,2007,566,2007-01-24 13:00:00-05:00
h11,wint,cold,2007,567,2007-01-24 14:00:00-05:00
h11,wint,cold,2007,568,2007-01-24 15:00:00-05:00
h11,wint,cold,2007,569,2007-01-24 16:00:00-05:00
h12,wint,cold,2007,570,2007-01-24 17:00:00-05:00
h12,wint,cold,2007,571,2007-01-24 18:00:00-05:00
h12,wint,cold,2007,572,2007-01-24 19:00:00-05:00
h12,wint,cold,2007,573,2007-01-24 20:00:00-05:00
h12,wint,cold,2007,574,2007-01-24 21:00:00-05:00
h9,wint,cold,2007,575,2007-01-24 22:00:00-05:00
h9,wint,cold,2007,576,2007-01-24 23:00:00-05:00
h9,wint,cold,2007,577,2007-01-25 00:00:00-05:00
h9,wint,cold,2007,578,2007-01-25 01:00:00-05:00
h9,wint,cold,2007,579,2007-01-25 02:00:00-05:00
h9,wint,cold,2007,580,2007-01-25 03:00:00-05:00
h9,wint,cold,2007,581,2007-01-25 04:00:00-05:00
h9,wint,cold,2007,582,2007-01-25 05:00:00-05:00
h10,wint,cold,2007,583,2007-01-25 06:00:00-05:00
h10,wint,cold,2007,584,2007-01-25 07:00:00-05:00
h10,wint,cold,2007,585,2007-01-25 08:00:00-05:00
h10,wint,cold,2007,586,2007-01-25 09:00:00-05:00
h10,wint,cold,2007,587,2007-01-25 10:00:00-05:00
h10,wint,cold,2007,588,2007-01-25 11:00:00-05:00
h10,wint,cold,2007,589,2007-01-25 12:00:00-05:00
h11,wint,cold,2007,590,2007-01-25 13:00:00-05:00
h11,wint,cold,2007,591,2007-01-25 14:00:00-05:00
h11,wint,cold,2007,592,2007-01-25 15:00:00-05:00
h11,wint,cold,2007,593,2007-01-25 16:00:00-05:00
h12,wint,cold,2007,594,2007-01-25 17:00:00-05:00
h12,wint,cold,2007,595,2007-01-25 18:00:00-05:00
h12,wint,cold,2007,596,2007-01-25 19:00:00-05:00
h12,wint,cold,2007,597,2007-01-25 20:00:00-05:00
h12,wint,cold,2007,598,2007-01-25 21:00:00-05:00
h9,wint,cold,2007,599,2007-01-25 22:00:00-05:00
h9,wint,cold,2007,600,2007-01-25 23:00:00-05:00
h9,wint,cold,2007,601,2007-01-26 00:00:00-05:00
h9,wint,cold,2007,602,2007-01-26 01:00:00-05:00
h9,wint,cold,2007,603,2007-01-26 02:00:00-05:00
h9,wint,cold,2007,604,2007-01-26 03:00:00-05:00
h9,wint,cold,2007,605,2007-01-26 04:00:00-05:00
h9,wint,cold,2007,606,2007-01-26 05:00:00-05:00
h10,wint,cold,2007,607,2007-01-26 06:00:00-05:00
h10,wint,cold,2007,608,2007-01-26 07:00:00-05:00
h10,wint,cold,2007,609,2007-01-26 08:00:00-05:00
h10,wint,cold,2007,610,2007-01-26 09:00:00-05:00
h10,wint,cold,2007,611,2007-01-26 10:00:00-05:00
h10,wint,cold,2007,612,2007-01-26 11:00:00-05:00
h10,wint,cold,2007,613,2007-01-26 12:00:00-05:00
h11,wint,cold,2007,614,2007-01-26 13:00:00-05:00
h11,wint,cold,2007,615,2007-01-26 14:00:00-05:00
h11,wint,cold,2007,616,2007-01-26 15:00:00-05:00
h11,wint,cold,2007,617,2007-01-26 16:00:00-05:00
h12,wint,cold,2007,618,2007-01-26 17:00:00-05:00
h12,wint,cold,2007,619,2007-01-26 18:00:00-05:00
h12,wint,cold,2007,620,2007-01-26 19:00:00-05:00
h12,wint,cold,2007,621,2007-01-26 20:00:00-05:00
h12,wint,cold,2007,622,2007-01-26 21:00:00-05:00
h9,wint,cold,2007,623,2007-01-26 22:00:00-05:00
h9,wint,cold,2007,624,2007-01-26 23:00:00-05:00
h9,wint,cold,2007,625,2007-01-27 00:00:00-05:00
h9,wint,cold,2007,626,2007-01-27 01:00:00-05:00
h9,wint,cold,2007,627,2007-01-27 02:00:00-05:00
h9,wint,cold,2007,628,2007-01-27 03:00:00-05:00
h9,wint,cold,2007,629,2007-01-27 04:00:00-05:00
h9,wint,cold,2007,630,2007-01-27 05:00:00-05:00
h10,wint,cold,2007,631,2007-01-27 06:00:00-05:00
h10,wint,cold,2007,632,2007-01-27 07:00:00-05:00
h10,wint,cold,2007,633,2007-01-27 08:00:00-05:00
h10,wint,cold,2007,634,2007-01-27 09:00:00-05:00
h10,wint,cold,2007,635,2007-01-27 10:00:00-05:00
h10,wint,cold,2007,636,2007-01-27 11:00:00-05:00
h10,wint,cold,2007,637,2007-01-27 12:00:00-05:00
h11,wint,cold,2007,638,2007-01-27 13:00:00-05:00
h11,wint,cold,2007,639,2007-01-27 14:00:00-05:00
h11,wint,cold,2007,640,2007-01-27 15:00:00-05:00
h11,wint,cold,2007,641,2007-01-27 16:00:00-05:00
h12,wint,cold,2007,642,2007-01-27 17:00:00-05:00
h12,wint,cold,2007,643,2007-01-27 18:00:00-05:00
h12,wint,cold,2007,644,2007-01-27 19:00:00-05:00
h12,wint,cold,2007,645,2007-01-27 20:00:00-05:00
h12,wint,cold,2007,646,2007-01-27 21:00:00-05:00
h9,wint,cold,2007,647,2007-01-27 22:00:00-05:00
h9,wint,cold,2007,648,2007-01-27 23:00:00-05:00
h9,wint,cold,2007,649,2007-01-28 00:00:00-05:00
h9,wint,cold,2007,650,2007-01-28 01:00:00-05:00
h9,wint,cold,2007,651,2007-01-28 02:00:00-05:00
h9,wint,cold,2007,652,2007-01-28 03:00:00-05:00
h9,wint,cold,2007,653,2007-01-28 04:00:00-05:00
h9,wint,cold,2007,654,2007-01-28 05:00:00-05:00
h10,wint,cold,2007,655,2007-01-28 06:00:00-05:00
h10,wint,cold,2007,656,2007-01-28 07:00:00-05:00
h10,wint,cold,2007,657,2007-01-28 08:00:00-05:00
h10,wint,cold,2007,658,2007-01-28 09:00:00-05:00
h10,wint,cold,2007,659,2007-01-28 10:00:00-05:00
h10,wint,cold,2007,660,2007-01-28 11:00:00-05:00
h10,wint,cold,2007,661,2007-01-28 12:00:00-05:00
h11,wint,cold,2007,662,2007-01-28 13:00:00-05:00
h11,wint,cold,2007,663,2007-01-28 14:00:00-05:00
h11,wint,cold,2007,664,2007-01-28 15:00:00-05:00
h11,wint,cold,2007,665,2007-01-28 16:00:00-05:00
h12,wint,cold,2007,666,2007-01-28 17:00:00-05:00
h12,wint,cold,2007,667,2007-01-28 18:00:00-05:00
h12,wint,cold,2007,668,2007-01-28 19:00:00-05:00
h12,wint,cold,2007,669,2007-01-28 20:00:00-05:00
h12,wint,cold,2007,670,2007-01-28 21:00:00-05:00
h9,wint,cold,2007,671,2007-01-28 22:00:00-05:00
h9,wint,cold,2007,672,2007-01-28 23:00:00-05:00
h9,wint,cold,2007,673,2007-01-29 00:00:00-05:00
h9,wint,cold,2007,674,2007-01-29 01:00:00-05:00
h9,wint,cold,2007,675,2007-01-29 02:00:00-05:00
h9,wint,cold,2007,676,2007-01-29 03:00:00-05:00
h9,wint,cold,2007,677,2007-01-29 04:00:00-05:00
h9,wint,cold,2007,678,2007-01-29 05:00:00-05:00
h10,wint,cold,2007,679,2007-01-29 06:00:00-05:00
h10,wint,cold,2007,680,2007-01-29 07:00:00-05:00
h10,wint,cold,2007,681,2007-01-29 08:00:00-05:00
h10,wint,cold,2007,682,2007-01-29 09:00:00-05:00
h10,wint,cold,2007,683,2007-01-29 10:00:00-05:00
h10,wint,cold,2007,684,2007-01-29 11:00:00-05:00
h10,wint,cold,2007,685,2007-01-29 12:00:00-05:00
h11,wint,cold,2007,686,2007-01-29 13:00:00-05:00
h11,wint,cold,2007,687,2007-01-29 14:00:00-05:00
h11,wint,cold,2007,688,2007-01-29 15:00:00-05:00
h11,wint,cold,2007,689,2007-01-29 16:00:00-05:00
h12,wint,cold,2007,690,2007-01-29 17:00:00-05:00
h12,wint,cold,2007,691,2007-01-29 18:00:00-05:00
h12,wint,cold,2007,692,2007-01-29 19:00:00-05:00
h12,wint,cold,2007,693,2007-01-29 20:00:00-05:00
h12,wint,cold,2007,694,2007-01-29 21:00:00-05:00
h9,wint,cold,2007,695,2007-01-29 22:00:00-05:00
h9,wint,cold,2007,696,2007-01-29 23:00:00-05:00
h9,wint,cold,2007,697,2007-01-30 00:00:00-05:00
h9,wint,cold,2007,698,2007-01-30 01:00:00-05:00
h9,wint,cold,2007,699,2007-01-30 02:00:00-05:00
h9,wint,cold,2007,700,2007-01-30 03:00:00-05:00
h9,wint,cold,2007,701,2007-01-30 04:00:00-05:00
h9,wint,cold,2007,702,2007-01-30 05:00:00-05:00
h10,wint,cold,2007,703,2007-01-30 06:00:00-05:00
h10,wint,cold,2007,704,2007-01-30 07:00:00-05:00
h10,wint,cold,2007,705,2007-01-30 08:00:00-05:00
h10,wint,cold,2007,706,2007-01-30 09:00:00-05:00
h10,wint,cold,2007,707,2007-01-30 10:00:00-05:00
h10,wint,cold,2007,708,2007-01-30 11:00:00-05:00
h10,wint,cold,2007,709,2007-01-30 12:00:00-05:00
h11,wint,cold,2007,710,2007-01-30 13:00:00-05:00
h11,wint,cold,2007,711,2007-01-30 14:00:00-05:00
h11,wint,cold,2007,712,2007-01-30 15:00:00-05:00
h11,wint,cold,2007,713,2007-01-30 16:00:00-05:00
h12,wint,cold,2007,714,2007-01-30 17:00:00-05:00
h12,wint,cold,2007,715,2007-01-30 18:00:00-05:00
h12,wint,cold,2007,716,2007-01-30 19:00:00-05:00
h12,wint,cold,2007,717,2007-01-30 20:00:00-05:00
h12,wint,cold,2007,718,2007-01-30 21:00:00-05:00
h9,wint,cold,2007,719,2007-01-30 22:00:00-05:00
h9,wint,cold,2007,720,2007-01-30 23:00:00-05:00
h9,wint,cold,2007,721,2007-01-31 00:00:00-05:00
h9,wint,cold,2007,722,2007-01-31 01:00:00-05:00
h9,wint,cold,2007,723,2007-01-31 02:00:00-05:00
h9,wint,cold,2007,724,2007-01-31 03:00:00-05:00
h9,wint,cold,2007,725,2007-01-31 04:00:00-05:00
h9,wint,cold,2007,726,2007-01-31 05:00:00-05:00
h10,wint,cold,2007,727,2007-01-31 06:00:00-05:00
h10,wint,cold,2007,728,2007-01-31 07:00:00-05:00
h10,wint,cold,2007,729,2007-01-31 08:00:00-05:00
h10,wint,cold,2007,730,2007-01-31 09:00:00-05:00
h10,wint,cold,2007,731,2007-01-31 10:00:00-05:00
h10,wint,cold,2007,732,2007-01-31 11:00:00-05:00
h10,wint,cold,2007,733,2007-01-31 12:00:00-05:00
h11,wint,cold,2007,734,2007-01-31 13:00:00-05:00
h11,wint,cold,2007,735,2007-01-31 14:00:00-05:00
h11,wint,cold,2007,736,2007-01-31 15:00:00-05:00
h11,wint,cold,2007,737,2007-01-31 16:00:00-05:00
h12,wint,cold,2007,738,2007-01-31 17:00:00-05:00
h12,wint,cold,2007,739,2007-01-31 18:00:00-05:00
h12,wint,cold,2007,740,2007-01-31 19:00:00-05:00
h12,wint,cold,2007,741,2007-01-31 20:00:00-05:00
h12,wint,cold,2007,742,2007-01-31 21:00:00-05:00
h9,wint,cold,2007,743,2007-01-31 22:00:00-05:00
h9,wint,cold,2007,744,2007-01-31 23:00:00-05:00
h9,wint,cold,2007,745,2007-02-01 00:00:00-05:00
h9,wint,cold,2007,746,2007-02-01 01:00:00-05:00
h9,wint,cold,2007,747,2007-02-01 02:00:00-05:00
h9,wint,cold,2007,748,2007-02-01 03:00:00-05:00
h9,wint,cold,2007,749,2007-02-01 04:00:00-05:00
h9,wint,cold,2007,750,2007-02-01 05:00:00-05:00
h10,wint,cold,2007,751,2007-02-01 06:00:00-05:00
h10,wint,cold,2007,752,2007-02-01 07:00:00-05:00
h10,wint,cold,2007,753,2007-02-01 08:00:00-05:00
h10,wint,cold,2007,754,2007-02-01 09:00:00-05:00
h10,wint,cold,2007,755,2007-02-01 10:00:00-05:00
h10,wint,cold,2007,756,2007-02-01 11:00:00-05:00
h10,wint,cold,2007,757,2007-02-01 12:00:00-05:00
h11,wint,cold,2007,758,2007-02-01 13:00:00-05:00
h11,wint,cold,2007,759,2007-02-01 14:00:00-05:00
h11,wint,cold,2007,760,2007-02-01 15:00:00-05:00
h11,wint,cold,2007,761,2007-02-01 16:00:00-05:00
h12,wint,cold,2007,762,2007-02-01 17:00:00-05:00
h12,wint,cold,2007,763,2007-02-01 18:00:00-05:00
h12,wint,cold,2007,764,2007-02-01 19:00:00-05:00
h12,wint,cold,2007,765,2007-02-01 20:00:00-05:00
h12,wint,cold,2007,766,2007-02-01 21:00:00-05:00
h9,wint,cold,2007,767,2007-02-01 22:00:00-05:00
h9,wint,cold,2007,768,2007-02-01 23:00:00-05:00
h9,wint,cold,2007,769,2007-02-02 00:00:00-05:00
h9,wint,cold,2007,770,2007-02-02 01:00:00-05:00
h9,wint,cold,2007,771,2007-02-02 02:00:00-05:00
h9,wint,cold,2007,772,2007-02-02 03:00:00-05:00
h9,wint,cold,2007,773,2007-02-02 04:00:00-05:00
h9,wint,cold,2007,774,2007-02-02 05:00:00-05:00
h10,wint,cold,2007,775,2007-02-02 06:00:00-05:00
h10,wint,cold,2007,776,2007-02-02 07:00:00-05:00
h10,wint,cold,2007,777,2007-02-02 08:00:00-05:00
h10,wint,cold,2007,778,2007-02-02 09:00:00-05:00
h10,wint,cold,2007,779,2007-02-02 10:00:00-05:00
h10,wint,cold,2007,780,2007-02-02 11:00:00-05:00
h10,wint,cold,2007,781,2007-02-02 12:00:00-05:00
h11,wint,cold,2007,782,2007-02-02 13:00:00-05:00
h11,wint,cold,2007,783,2007-02-02 14:00:00-05:00
h11,wint,cold,2007,784,2007-02-02 15:00:00-05:00
h11,wint,cold,2007,785,2007-02-02 16:00:00-05:00
h12,wint,cold,2007,786,2007-02-02 17:00:00-05:00
h12,wint,cold,2007,787,2007-02-02 18:00:00-05:00
h12,wint,cold,2007,788,2007-02-02 19:00:00-05:00
h12,wint,cold,2007,789,2007-02-02 20:00:00-05:00
h12,wint,cold,2007,790,2007-02-02 21:00:00-05:00
h9,wint,cold,2007,791,2007-02-02 22:00:00-05:00
h9,wint,cold,2007,792,2007-02-02 23:00:00-05:00
h9,wint,cold,2007,793,2007-02-03 00:00:00-05:00
h9,wint,cold,2007,794,2007-02-03 01:00:00-05:00
h9,wint,cold,2007,795,2007-02-03 02:00:00-05:00
h9,wint,cold,2007,796,2007-02-03 03:00:00-05:00
h9,wint,cold,2007,797,2007-02-03 04:00:00-05:00
h9,wint,cold,2007,798,2007-02-03 05:00:00-05:00
h10,wint,cold,2007,799,2007-02-03 06:00:00-05:00
h10,wint,cold,2007,800,2007-02-03 07:00:00-05:00
h10,wint,cold,2007,801,2007-02-03 08:00:00-05:00
h10,wint,cold,2007,802,2007-02-03 09:00:00-05:00
h10,wint,cold,2007,803,2007-02-03 10:00:00-05:00
h10,wint,cold,2007,804,2007-02-03 11:00:00-05:00
h10,wint,cold,2007,805,2007-02-03 12:00:00-05:00
h11,wint,cold,2007,806,2007-02-03 13:00:00-05:00
h11,wint,cold,2007,807,2007-02-03 14:00:00-05:00
h11,wint,cold,2007,808,2007-02-03 15:00:00-05:00
h11,wint,cold,2007,809,2007-02-03 16:00:00-05:00
h12,wint,cold,2007,810,2007-02-03 17:00:00-05:00
h12,wint,cold,2007,811,2007-02-03 18:00:00-05:00
h12,wint,cold,2007,812,2007-02-03 19:00:00-05:00
h12,wint,cold,2007,813,2007-02-03 20:00:00-05:00
h12,wint,cold,2007,814,2007-02-03 21:00:00-05:00
h9,wint,cold,2007,815,2007-02-03 22:00:00-05:00
h9,wint,cold,2007,816,2007-02-03 23:00:00-05:00
h9,wint,cold,2007,817,2007-02-04 00:00:00-05:00
h9,wint,cold,2007,818,2007-02-04 01:00:00-05:00
h9,wint,cold,2007,819,2007-02-04 02:00:00-05:00
h9,wint,cold,2007,820,2007-02-04 03:00:00-05:00
h9,wint,cold,2007,821,2007-02-04 04:00:00-05:00
h9,wint,cold,2007,822,2007-02-04 05:00:00-05:00
h10,wint,cold,2007,823,2007-02-04 06:00:00-05:00
h10,wint,cold,2007,824,2007-02-04 07:00:00-05:00
h10,wint,cold,2007,825,2007-02-04 08:00:00-05:00
h10,wint,cold,2007,826,2007-02-04 09:00:00-05:00
h10,wint,cold,2007,827,2007-02-04 10:00:00-05:00
h10,wint,cold,2007,828,2007-02-04 11:00:00-05:00
h10,wint,cold,2007,829,2007-02-04 12:00:00-05:00
h11,wint,cold,2007,830,2007-02-04 13:00:00-05:00
h11,wint,cold,2007,831,2007-02-04 14:00:00-05:00
h11,wint,cold,2007,832,2007-02-04 15:00:00-05:00
h11,wint,cold,2007,833,2007-02-04 16:00:00-05:00
h12,wint,cold,2007,834,2007-02-04 17:00:00-05:00
h12,wint,cold,2007,835,2007-02-04 18:00:00-05:00
h12,wint,cold,2007,836,2007-02-04 19:00:00-05:00
h12,wint,cold,2007,837,2007-02-04 20:00:00-05:00
h12,wint,cold,2007,838,2007-02-04 21:00:00-05:00
h9,wint,cold,2007,839,2007-02-04 22:00:00-05:00
h9,wint,cold,2007,840,2007-02-04 23:00:00-05:00
h9,wint,cold,2007,841,2007-02-05 00:00:00-05:00
h9,wint,cold,2007,842,2007-02-05 01:00:00-05:00
h9,wint,cold,2007,843,2007-02-05 02:00:00-05:00
h9,wint,cold,2007,844,2007-02-05 03:00:00-05:00
h9,wint,cold,2007,845,2007-02-05 04:00:00-05:00
h9,wint,cold,2007,846,2007-02-05 05:00:00-05:00
h10,wint,cold,2007,847,2007-02-05 06:00:00-05:00
h10,wint,cold,2007,848,2007-02-05 07:00:00-05:00
h10,wint,cold,2007,849,2007-02-05 08:00:00-05:00
h10,wint,cold,2007,850,2007-02-05 09:00:00-05:00
h10,wint,cold,2007,851,2007-02-05 10:00:00-05:00
h10,wint,cold,2007,852,2007-02-05 11:00:00-05:00
h10,wint,cold,2007,853,2007-02-05 12:00:00-05:00
h11,wint,cold,2007,854,2007-02-05 13:00:00-05:00
h11,wint,cold,2007,855,2007-02-05 14:00:00-05:00
h11,wint,cold,2007,856,2007-02-05 15:00:00-05:00
h11,wint,cold,2007,857,2007-02-05 16:00:00-05:00
h12,wint,cold,2007,858,2007-02-05 17:00:00-05:00
h12,wint,cold,2007,859,2007-02-05 18:00:00-05:00
h12,wint,cold,2007,860,2007-02-05 19:00:00-05:00
h12,wint,cold,2007,861,2007-02-05 20:00:00-05:00
h12,wint,cold,2007,862,2007-02-05 21:00:00-05:00
h9,wint,cold,2007,863,2007-02-05 22:00:00-05:00
h9,wint,cold,2007,864,2007-02-05 23:00:00-05:00
h9,wint,cold,2007,865,2007-02-06 00:00:00-05:00
h9,wint,cold,2007,866,2007-02-06 01:00:00-05:00
h9,wint,cold,2007,867,2007-02-06 02:00:00-05:00
h9,wint,cold,2007,868,2007-02-06 03:00:00-05:00
h9,wint,cold,2007,869,2007-02-06 04:00:00-05:00
h9,wint,cold,2007,870,2007-02-06 05:00:00-05:00
h10,wint,cold,2007,871,2007-02-06 06:00:00-05:00
h10,wint,cold,2007,872,2007-02-06 07:00:00-05:00
h10,wint,cold,2007,873,2007-02-06 08:00:00-05:00
h10,wint,cold,2007,874,2007-02-06 09:00:00-05:00
h10,wint,cold,2007,875,2007-02-06 10:00:00-05:00
h10,wint,cold,2007,876,2007-02-06 11:00:00-05:00
h10,wint,cold,2007,877,2007-02-06 12:00:00-05:00
h11,wint,cold,2007,878,2007-02-06 13:00:00-05:00
h11,wint,cold,2007,879,2007-02-06 14:00:00-05:00
h11,wint,cold,2007,880,2007-02-06 15:00:00-05:00
h11,wint,cold,2007,881,2007-02-06 16:00:00-05:00
h12,wint,cold,2007,882,2007-02-06 17:00:00-05:00
h12,wint,cold,2007,883,2007-02-06 18:00:00-05:00
h12,wint,cold,2007,884,2007-02-06 19:00:00-05:00
h12,wint,cold,2007,885,2007-02-06 20:00:00-05:00
h12,wint,cold,2007,886,2007-02-06 21:00:00-05:00
h9,wint,cold,2007,887,2007-02-06 22:00:00-05:00
h9,wint,cold,2007,888,2007-02-06 23:00:00-05:00
h9,wint,cold,2007,889,2007-02-07 00:00:00-05:00
h9,wint,cold,2007,890,2007-02-07 01:00:00-05:00
h9,wint,cold,2007,891,2007-02-07 02:00:00-05:00
h9,wint,cold,2007,892,2007-02-07 03:00:00-05:00
h9,wint,cold,2007,893,2007-02-07 04:00:00-05:00
h9,wint,cold,2007,894,2007-02-07 05:00:00-05:00
h10,wint,cold,2007,895,2007-02-07 06:00:00-05:00
h10,wint,cold,2007,896,2007-02-07 07:00:00-05:00
h10,wint,cold,2007,897,2007-02-07 08:00:00-05:00
h10,wint,cold,2007,898,2007-02-07 09:00:00-05:00
h10,wint,cold,2007,899,2007-02-07 10:00:00-05:00
h10,wint,cold,2007,900,2007-02-07 11:00:00-05:00
