region,class,bin,capacity,supply_curve_cost_per_mw,dist_to_coast,sc_point_gid
s162,14,82,381.2904,1558099.3412,215123.0313,126468
s162,14,83,299.408,1558145.9216,200571.4688,125994
s162,14,84,107.893,1563762.877,203508.4844,125992
s162,14,85,390.2458,1570441.6047,229139.9688,126944
s162,14,86,311.8715,1584911.6664,214190.3594,126469
s162,14,87,391.8715,1585765.816,231595.0,126943
s162,14,88,397.1192,1586062.753,232287.3281,126942
s162,14,89,386.1103,1587475.2653,227157.4844,126945
s162,14,90,377.4401,1591409.3549,209325.0156,126472
s162,14,91,347.7788,1597482.5114,210888.6875,126471
s162,14,92,343.5292,1616384.9811,211670.3281,126470
s162,14,93,298.1817,1634017.8979,219155.2188,126950
s162,14,94,392.6985,1638421.287,221286.3906,126949
s162,14,95,389.9035,1640017.8193,225542.7656,126946
s162,14,96,392.8982,1642203.7532,241921.25,127421
s162,14,97,376.2993,1650114.5317,239529.1094,127422
s162,14,98,393.6968,1652909.6017,241093.5938,127420
s162,14,99,321.7681,1661105.5525,222373.7188,126948
s162,14,100,397.1192,1676215.28,231824.625,127427
s162,14,101,373.9321,1684555.0929,237438.5469,127423
s162,14,102,397.1192,1685269.0933,223834.4219,126947
s162,14,103,397.1192,1702731.1797,249566.7656,127898
s162,14,104,384.285,1703826.4942,235901.0625,127424
s162,14,105,191.4295,1704583.7588,232289.9844,127426
s162,14,106,397.1192,1706273.84,252187.8594,127899
s162,14,107,254.859,1706491.3518,250643.0781,127900
s162,14,108,297.4116,1715754.3355,233664.8906,127425
s162,14,109,187.1799,1717658.5682,230292.0469,127428
s162,14,110,369.597,1726927.9451,246826.3906,127902
s162,14,111,375.6433,1741234.6545,257325.9219,128376
s162,14,112,389.3046,1752665.9207,258510.375,128379
s162,14,113,308.4776,1752813.4175,248710.7969,127901
s162,14,114,225.2263,1755457.0579,241774.875,127905
s162,14,115,267.351,1756002.3363,236695.6719,127906
s162,14,116,312.0426,1758765.4327,261762.7656,128377
s162,14,117,393.8108,1766275.9223,257046.2656,128380
s162,14,118,340.6201,1768105.924,259742.5781,128378
s162,14,119,396.834,1777931.3423,251335.3906,128383
s162,14,120,218.4954,1779018.859,264264.4688,128854
s162,14,121,328.2137,1779861.8258,244118.0,127904
s162,14,122,344.7271,1781988.8984,255417.6875,128381
s162,14,123,228.0783,1782716.6194,253117.6719,128382
s162,14,124,319.8002,1786963.9685,245593.0625,127903
s162,14,125,303.3439,1794530.8556,270627.0625,128855
s162,14,126,362.7235,1797055.4473,269146.25,128857
s162,14,127,332.2066,1797402.603,273079.7813,129332
s162,14,128,95.9714,1802201.6013,272804.5313,128856
s162,14,129,359.2155,1811312.3733,267461.7188,128858
s162,14,130,382.0319,1817479.2463,259962.8438,128861
s162,14,131,158.8876,1825251.7856,263339.5313,128859
s162,14,132,238.3742,1829205.9734,280155.9375,129334
s162,14,133,101.6185,1833957.8705,261887.0313,128860
s162,14,134,124.1211,1841552.592,280333.4688,129333
s162,14,135,339.7075,1851263.626,277086.2188,129337
s162,14,136,397.1192,1853086.7467,279609.8438,129335
s162,14,137,390.3028,1853879.746,278046.6875,129336
s162,14,138,352.3991,1860922.9373,274895.0313,129338
s162,14,139,397.1192,1863979.873,280724.1563,129810
s162,14,140,391.1584,1864503.0922,269040.8125,129339
s162,14,141,394.3813,1876032.5927,290085.9063,129813
s162,14,142,397.1192,1883413.36,286853.8438,129815
s162,14,143,397.1192,1884958.0533,277949.9688,129817
s162,14,144,397.1192,1890247.7067,288431.6563,129814
s162,14,145,288.7129,1890936.0801,292432.4375,129812
s162,14,146,393.6682,1898260.7189,283648.6563,129816
s162,14,147,35.9358,1898852.7246,299755.125,130767
s162,14,148,322.5096,1899619.4694,295068.2813,130289
s162,14,149,393.6397,1903342.7988,298913.1563,130292
s162,14,150,355.7075,1913455.7715,287830.6875,129811
s162,14,151,390.5025,1913875.0515,300518.1563,130291
s162,14,152,189.8894,1914215.9824,312145.4688,130768
s162,14,153,318.3742,1914768.505,291994.8125,130294
s162,14,154,355.9356,1918827.3974,300988.2813,130290
s162,14,155,311.6148,1918831.8628,287258.0625,130295
s162,14,156,245.8181,1922025.2831,320225.0938,131246
s162,14,157,154.2103,1922516.2804,312573.5313,130769
s162,14,158,391.3296,1923484.607,301628.625,130772
s162,14,159,393.5827,1932972.9131,319902.8438,131248
s162,14,160,330.4668,1933318.9988,307661.5938,130771
s162,14,161,318.203,1933845.5847,310235.4375,130770
s162,14,162,294.6166,1934469.5545,311701.1563,131245
s162,14,163,397.1192,1935753.68,321563.4375,131247
s162,14,164,397.1192,1940259.313,326461.125,131724
s162,14,165,397.1192,1943246.833,319574.125,131723
s174,5,1,58.1247,732008.5009,33059.0625,134080
s174,5,2,70.5026,732760.873,33220.8594,131211
s174,5,3,92.0356,733983.7918,33476.7266,129299
s174,5,4,144.3136,739640.9117,34124.4883,133602
s174,5,5,120.5846,740246.5838,34224.7812,130733
s174,5,6,178.8234,741721.1385,34533.1992,129777
s174,5,7,177.8252,742041.967,34556.3164,130255
s174,5,8,162.2245,742159.6965,34582.5898,127866
s174,5,9,211.5364,746851.074,35062.6602,133124
s174,5,10,227.622,752952.7893,35524.8008,126434
s174,5,11,27.893,758113.8518,35629.6016,135515
s174,5,12,191.2869,760860.2401,37084.3125,125957
s174,5,13,297.0408,763205.544,36475.2734,127389
s174,5,14,291.0801,765103.1078,36526.4297,132646
s174,5,15,235.8359,766978.4763,36630.4141,135037
s174,5,16,389.6183,771499.4729,37453.2539,134559
s174,5,17,70.7308,773341.367,38697.8516,125480
s174,5,18,397.1192,782375.2528,38920.4102,134081
s174,5,19,203.7218,788659.4562,38150.6289,128344
s174,5,20,290.4526,792727.7911,39268.1328,132168
s174,5,21,377.6397,798904.7927,41085.1289,127867
s174,5,22,397.1192,798907.3061,41157.1289,133603
s174,5,23,374.3599,804026.3692,42418.8828,125958
s174,5,24,353.4544,807083.2421,42032.6211,126435
s174,5,25,395.9499,813388.6829,43131.2148,133125
s174,5,26,212.9339,818775.3798,42046.8555,128822
s174,6,1,71.3012,734957.8011,33949.957,122144
s174,6,2,191.3724,745290.2005,35285.082,122621
s174,6,3,44.9483,746201.4132,35533.707,123097
s174,6,4,285.8323,763897.9333,37800.4727,123098
s174,6,5,369.3973,770257.8181,38597.8984,122622
s174,6,6,143.7718,771842.8339,38854.7031,123574
s174,6,7,86.5311,774619.8823,38873.2656,124527
s174,6,8,192.6559,775650.7492,38999.7969,125004
s174,6,9,33.7397,776480.2688,39302.8281,124050
s174,6,10,340.6772,782369.4313,40252.0156,123575
s174,6,11,249.4402,796677.6432,42135.1406,124051
s174,6,12,393.2119,796892.4552,42254.7656,123099
s174,6,13,287.9428,797910.215,41136.8867,125481
s174,6,14,384.4846,808799.785,42839.75,125005
s174,6,15,126.4028,816794.1768,44840.9492,124528
s174,6,16,386.0818,817703.4853,45104.0078,124052
s174,6,17,344.5845,818351.3162,45264.6758,123576
s174,6,18,355.7645,830378.8805,46942.1875,123100
s174,6,19,338.2529,842776.9515,46242.7188,125482
s174,6,20,341.5043,847670.1918,49402.2266,124053
s174,6,21,386.8233,849425.7261,49656.082,124529
s174,6,22,332.834,857588.4247,50973.7422,123577
s174,6,23,124.9197,860018.3563,48387.5469,125006
s174,6,24,364.121,880806.7458,54484.8789,124054
s174,6,25,347.3795,881312.3353,54527.3594,124530
s174,6,26,331.3795,895473.7465,56910.5234,123578
s174,6,27,297.7253,914089.7842,57907.5664,125007
s174,6,28,378.8091,915245.3464,60064.9844,124055
s174,6,29,349.8893,916802.5469,59374.3242,124531
s174,6,30,392.67,925438.2759,61886.1797,123579
s174,6,31,382.2886,950076.0738,63852.1484,124532
s174,6,32,373.818,953913.2687,64174.4961,125008
s174,6,33,390.4739,957183.2475,65791.2969,124056
s174,6,34,376.8412,979523.329,69003.8984,124533
s174,6,35,393.4971,994669.507,70921.3359,124057
s174,13,1,36.9911,812233.7979,40086.6289,126912
s174,13,2,275.1371,827067.5749,42197.0117,131690
s174,13,3,397.1192,847023.8128,45446.7383,132647
s174,13,4,218.581,858898.8454,45100.8516,129300
s174,13,5,267.7218,861113.7118,45032.3203,131212
s174,13,6,192.5703,861399.5632,45265.2148,127390
s174,13,7,371.023,863666.4422,45607.0508,128345
s174,13,8,319.0872,867933.5145,46246.4961,135038
s174,13,9,365.2904,870923.6115,49430.8945,126436
s174,13,10,375.8429,871103.7552,49225.6992,125959
s174,13,11,257.9393,874837.3583,46895.3281,130734
s174,13,12,224.884,877125.439,47298.3789,129778
s174,13,13,397.1192,878372.0476,47802.3203,134560
s174,13,14,247.2156,881709.1436,47887.5781,130256
s174,13,15,213.4473,882225.5815,48384.1367,126913
s174,13,16,397.1192,882921.5728,48178.2656,132169
s174,13,17,390.9588,887623.7154,51323.4766,125483
s174,13,18,397.1192,888870.5061,49371.8906,134082
s174,13,19,375.301,892367.6835,49569.3633,128823
s174,13,20,376.4989,897759.6553,50367.4414,127868
s174,13,21,397.1192,902935.9194,51516.4727,133604
s174,13,22,397.1192,903330.3509,50946.4922,131691
s174,13,23,17.0838,916056.1025,52864.1914,127391
s174,13,24,393.7253,917027.7627,53594.2617,133126
s174,13,25,360.613,918285.9423,53299.6914,129301
s174,13,26,391.9285,922068.6283,53651.9219,131213
s174,13,27,386.0248,928308.3052,55101.3672,125960
s174,13,28,375.6718,932051.9367,55329.2812,128346
s174,13,29,397.1192,934205.4128,55745.5313,132648
s174,13,30,380.4918,934614.8214,55720.4805,129779
s174,13,31,386.3955,934990.648,55612.1484,130735
s174,13,32,258.6237,936646.8954,56724.0859,125484
s174,13,33,358.8447,937950.3356,56737.9062,135039
s174,13,34,370.1674,940499.7351,56558.1211,130257
s174,13,35,389.5613,941010.3042,56975.168,126914
s174,13,36,391.6148,942447.179,57253.4492,126437
s174,13,37,393.8964,946634.4439,58211.9336,134561
s174,13,38,397.1192,953512.5594,58430.8242,132170
s174,13,39,397.1192,956442.4528,59846.2344,134083
s174,13,40,342.7021,956867.6397,59297.1289,127869
s174,13,41,372.4775,959861.1846,59615.5547,128824
s174,13,42,349.0622,962937.273,60557.5664,125961
s174,13,43,397.1192,969156.9594,61873.6055,133605
s174,13,44,397.1192,972831.1775,61199.0117,131692
s174,13,45,53.6185,974958.2004,62240.4766,127392
s174,13,46,369.7966,981954.526,63539.2852,126438
s174,13,47,386.7948,983574.9886,63340.1719,129302
s174,13,48,397.1192,983928.2928,64009.6992,133127
s174,13,49,386.9659,987912.9335,64438.1992,126915
s174,13,50,361.3545,989703.232,68763.9141,125009
s174,13,51,397.1192,990007.7109,63966.2305,131214
s174,13,52,386.5381,991590.1378,64794.7461,128347
s174,13,53,211.1657,992910.0412,65835.1484,125962
s174,13,54,187.294,994868.4025,66616.5547,125485
s174,13,55,393.982,999481.0022,65938.5625,129780
s174,13,56,397.1192,999657.2794,66075.4688,132649
s174,13,57,397.1192,1002028.1375,66127.7656,130736
s174,13,58,392.8982,1003377.8602,67225.0234,135040
s174,13,59,393.6968,1007403.2256,67170.3359,130258
s174,13,60,397.1192,1010532.9809,68660.4375,134562
s174,13,61,137.5258,1015794.7288,68853.2969,127870
s174,13,62,393.6397,1017517.6758,68688.6484,132171
s174,13,63,319.2013,1017555.9839,69644.875,126439
s174,13,64,392.7271,1018526.075,69297.1484,128825
s174,13,65,397.0337,1019588.4791,70333.25,134084
s174,13,66,77.6328,1023012.0126,70277.0625,127393
s174,13,67,390.9303,1023915.1746,74807.9141,124534
s174,13,68,389.4472,1028228.1856,72895.9062,125486
s174,13,69,379.6362,1029476.7855,73278.7344,125010
s174,13,70,393.6112,1031017.2394,72240.7656,133606
s174,13,71,348.7485,1031870.047,71910.4219,126916
s174,13,72,97.2834,1032321.13,73161.1875,125963
s174,13,73,397.1192,1035026.5861,71451.5781,131693
s174,13,74,394.695,1041935.5827,73349.3672,129303
s174,13,75,397.1192,1045134.2128,74459.3125,133128
s174,13,76,383.8857,1045795.3942,74004.2578,128348
s174,13,77,389.0479,1045934.8679,75002.4062,126440
s174,13,78,393.6968,1050811.0922,74202.6875,131215
s174,13,79,393.6682,1054184.3955,78074.2031,125011
s174,13,80,397.1192,1055762.8104,78292.1719,125487
s174,13,81,397.1192,1058699.8211,76315.8438,129781
s174,13,82,397.1192,1060476.3994,76437.5234,132650
s174,13,83,393.6968,1062794.1589,76566.4453,130737
s174,13,84,391.6718,1064538.3962,80292.75,124535
s174,13,85,392.3848,1065893.4816,80022.7656,125964
s174,13,86,397.1192,1067352.3242,77722.2422,130259
s174,13,87,194.8805,1069690.2425,79898.1875,126441
s174,13,88,364.0925,1070007.5534,78818.7188,126917
s174,13,89,393.6968,1073842.3174,79016.3359,128826
s174,13,90,393.6968,1078458.2716,82915.7578,125488
s174,13,91,384.9695,1080573.3514,83465.4609,125012
s174,13,92,397.1192,1081402.2661,78947.7578,132172
s174,13,93,110.5739,1082004.5582,80798.8672,127394
s174,13,94,397.1192,1082551.0343,77767.9766,135041
s174,13,95,393.8394,1088495.1207,80883.6719,134085
s174,13,96,397.1192,1094334.2609,79084.6562,134563
s174,13,97,354.9659,1095497.595,83746.5625,126918
s174,13,98,397.1192,1095973.8394,82633.4375,133607
s174,13,99,308.3635,1096001.8524,83065.4688,128349
s174,13,100,54.9875,1097632.9353,79257.8125,135519
s174,13,101,397.1192,1098114.8077,83211.2031,129304
s174,13,102,397.1192,1100538.9853,87381.7656,125965
s174,13,103,393.6397,1100729.5283,87470.1875,125489
s174,13,104,299.6647,1106332.3507,88062.9922,126442
s174,13,105,365.2333,1107499.2738,89152.5312,125013
s174,13,106,397.1192,1107640.7728,81704.4688,131694
s174,13,107,137.7254,1110000.0445,85938.4922,127872
s174,13,108,397.1192,1119168.1677,86620.875,129782
s174,13,109,275.9927,1119581.241,88522.9922,126919
s174,13,110,397.1192,1119945.0661,84877.4297,133129
s174,13,111,397.1192,1124210.1971,92533.9141,125966
s174,13,112,397.1192,1125131.4463,92524.5781,125490
s174,13,113,397.1192,1125538.1642,84472.6172,131216
s174,13,114,391.8144,1127669.3326,88506.25,128827
s174,13,115,117.647,1129278.8204,89712.7969,127395
s174,13,116,397.1192,1132608.1642,88252.375,130260
s174,13,117,397.1192,1133911.2842,87032.7344,130738
s174,13,118,397.1192,1139397.1987,95049.6328,126443
s174,13,119,397.1192,1146370.5546,96917.8594,125967
s174,13,120,84.1069,1147731.2482,92051.1172,128350
s174,13,121,397.1192,1148654.5594,86830.2969,132651
s174,13,122,387.3652,1152418.4928,98268.2656,125491
s174,13,123,118.5597,1155299.6952,96045.1875,126920
s174,13,124,395.6362,1156613.9519,93031.0234,129305
s174,13,125,350.2886,1157052.9712,94451.1094,127873
s174,13,126,148.7628,1166167.5371,96120.9922,127396
s174,13,127,397.1192,1171531.252,101874.1016,126444
s174,13,128,393.7538,1172144.0506,101804.7891,125968
s174,13,129,397.1192,1179709.3594,89227.8828,132173
s174,13,130,396.6059,1184121.3237,97672.4688,128828
s174,13,131,397.1192,1185162.2477,96804.9531,129783
s174,13,132,95.5721,1186974.5855,106129.625,125492
s174,13,133,397.1192,1200276.8863,107106.1953,125969
s174,13,134,397.1192,1202032.768,106581.25,126445
s174,13,135,397.1192,1205941.9718,101815.2188,127874
s174,13,136,397.1192,1208606.1061,91957.1172,131695
s174,13,137,179.1657,1210518.028,101249.8516,127397
s174,13,138,258.3956,1210570.3423,101146.5781,126921
s174,13,139,397.1192,1212306.4575,98742.4375,130261
s174,13,140,236.2922,1214226.9641,102930.7734,128351
s174,13,141,204.0641,1214674.4847,87941.7266,135520
s174,13,142,397.1192,1216775.0076,88360.0859,135042
s174,13,143,393.8108,1222758.7722,94692.9688,131217
s174,13,144,397.1192,1224908.3461,91339.4922,134086
s174,13,145,397.1192,1225500.8611,102707.9766,129306
s174,13,146,397.1192,1229261.6575,97406.75,130739
s174,13,147,396.777,1230146.1231,112998.6328,125970
s174,13,148,397.1192,1234242.0476,89537.9688,134564
s174,13,149,397.1192,1241082.6394,93054.9375,133608
s174,13,150,397.1192,1241375.1413,111163.2813,126446
s174,13,151,369.8251,1247421.9923,106336.6172,128829
s174,13,152,222.032,1248381.9118,108263.5078,126922
s174,13,153,397.1192,1258517.9185,107881.0859,127875
s174,13,154,397.1192,1260796.3994,95260.5,133130
s174,13,155,397.1192,1264046.9851,109438.0859,128352
s174,13,156,397.1192,1265065.1011,106845.6172,129784
s174,13,157,217.5828,1275554.101,106356.0,127398
s174,13,158,397.1192,1280075.5461,97252.3125,132652
s174,13,159,397.1192,1285073.3061,102209.8594,131696
s174,13,160,393.6968,1286666.9101,116216.8594,126447
s174,13,161,397.1192,1288852.5594,99527.2812,132174
s174,13,162,185.4687,1292031.9156,113612.7656,126923
s174,13,163,50.4813,1293358.7954,113132.0234,128830
s174,13,164,365.49,1294172.3247,111863.7969,129307
s174,13,165,397.1192,1294430.4842,109203.5469,130262
s174,13,166,396.9481,1301563.5636,104980.6719,131218
s174,13,167,397.1192,1311331.8975,107727.5625,130740
s174,13,168,148.3065,1318022.9467,117571.0781,126924
s174,13,169,397.1192,1320401.6596,121787.4063,126448
s174,13,170,397.1192,1323446.2385,116662.7344,128353
s174,13,171,397.1192,1323556.0518,113214.2422,127876
s174,13,172,252.7771,1329344.0204,112213.3047,127399
s174,13,173,393.6968,1333064.2803,101832.2344,134087
s174,13,174,203.3225,1333586.0643,98555.6406,135521
s174,13,175,397.1192,1334648.7143,98956.4375,135043
s174,13,176,397.1192,1335889.9409,100024.6641,134565
s174,13,177,397.1192,1337079.8477,116703.125,129785
s174,13,178,397.1192,1343761.6261,103496.2891,133609
s174,13,179,397.1192,1345726.113,127612.4766,126449
s174,13,180,288.6843,1354550.8897,118725.8281,127400
s174,13,181,397.1192,1360865.5509,117998.8203,130741
s174,13,182,397.1192,1361021.8394,112463.9063,131697
s174,13,183,397.1192,1362352.8261,109852.1641,132175
s174,13,184,397.1192,1363920.8575,119620.1016,130263
s174,13,185,397.1192,1364736.0261,105625.3516,133131
s174,13,186,115.8217,1369687.9438,122470.6172,126925
s174,13,187,397.1192,1369951.5461,115230.8125,131219
s174,13,188,397.1192,1372183.0128,107694.8125,132653
s174,13,189,26.9233,1372682.5913,123912.9063,129308
s174,13,190,244.3635,1376913.6872,125466.0234,128831
s174,13,191,397.1192,1378861.8118,122380.0,128354
s174,13,192,324.9054,1384938.3773,125689.7891,127401
s174,13,193,397.1192,1387094.1944,126422.3906,129786
s174,13,194,397.1192,1387188.2118,119089.9531,127877
s174,13,195,111.4295,1403993.0638,129794.6406,126926
s174,13,196,203.6077,1407423.3046,109173.0234,135522
s174,13,197,397.1192,1409638.6876,109555.5,135044
s174,13,198,397.1192,1413360.8743,110535.3906,134566
s174,13,199,397.1192,1413517.8394,112290.3281,134088
s174,13,200,393.7253,1414287.0839,125587.9844,127878
s174,13,201,397.1192,1424848.7728,113952.125,133610
s174,13,202,233.9821,1427073.9062,132125.7031,129309
s174,13,203,397.1192,1430038.1061,120199.3203,132176
s174,13,204,111.3725,1434985.3549,137767.8281,126927
s174,13,205,361.5257,1435222.7244,130758.2266,127402
s174,13,206,393.7538,1435886.9189,129882.5469,130264
s174,13,207,395.0657,1436892.6211,127823.3125,128355
s174,13,208,390.2458,1439382.4022,115949.2266,133132
s174,13,209,397.1192,1441304.8261,122729.0703,131698
s174,13,210,397.1192,1442476.8518,131422.0,128832
s174,13,211,397.1192,1444703.9509,128251.9766,130742
s174,13,212,395.3224,1446210.8199,132574.2344,127879
s174,13,213,397.1192,1446831.9728,125483.75,131220
s174,13,214,397.1192,1446941.7861,118146.9141,132654
s174,13,215,397.1192,1460457.039,135857.7656,129787
s174,13,216,203.2655,1461785.9869,119790.7969,135523
s174,13,217,393.2119,1466311.139,134967.5625,127403
s174,13,218,397.1192,1468785.4442,138504.6719,130743
s174,13,219,397.1192,1475439.1509,139928.0625,130265
s174,13,220,203.9215,1476723.1975,130405.3984,135524
s174,13,221,397.1192,1477308.1276,120156.5,135045
s174,13,222,393.4686,1477524.2951,139945.25,127404
s174,13,223,397.1192,1479374.4518,139040.1719,129310
s174,13,224,397.1192,1481055.3861,122750.75,134089
s174,13,225,397.1192,1482258.0476,121063.9063,134567
s174,13,226,393.326,1484545.8753,133889.6719,128356
s174,13,227,395.2654,1487618.9701,145367.2344,127405
s174,13,228,397.1192,1488292.3994,124418.8828,133611
s174,13,229,395.7217,1490559.5247,136888.7969,128833
s174,13,230,397.1192,1493645.039,144936.3438,129788
s174,13,231,395.0372,1497601.8264,135745.1563,131221
s174,13,232,397.1192,1497652.8253,139544.375,127880
s174,13,233,397.1192,1497742.6394,126364.2656,133133
s174,13,234,397.1192,1514075.3328,128585.9453,132655
s174,13,235,397.1192,1517780.0743,130758.9688,135046
s174,13,236,395.6076,1517979.6035,140540.6406,128357
s174,13,237,397.1192,1522762.3509,149794.8906,130266
s174,13,238,397.1192,1524476.848,144392.9219,127881
s174,13,239,397.1192,1524676.8209,131606.5625,134568
s174,13,240,397.1192,1524750.3728,130570.9219,132177
s174,13,241,397.1192,1530119.4175,148757.4688,130744
s174,13,242,395.8358,1533924.2673,133007.9531,131699
s174,13,243,397.1192,1534273.5728,133203.7969,134090
s174,13,244,203.95,1534445.6362,141023.9219,135525
s174,13,245,397.1192,1535250.8251,146027.1875,129311
s174,13,246,385.4543,1537354.4632,149081.7813,127882
s174,13,247,397.1192,1538415.7009,141362.5625,135047
s174,13,248,385.7966,1539648.7505,142593.2656,128834
s174,13,249,382.9445,1542414.538,154357.875,127883
s174,13,250,393.6397,1543396.3424,134929.75,133612
s174,13,251,397.1192,1543492.8253,147606.5,128358
s174,13,252,397.1192,1544421.0118,153725.8281,129789
