region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s102,6,59,54.5049,110893.8396,1.8034,16902
s102,6,60,68.1129,112301.9534,6.2398,19942
s102,6,61,66.8736,112370.5835,2.0716,16137
s102,6,62,61.8435,112875.2378,4.5291,16890
s102,6,63,58.6845,113999.318,3.895,18801
s102,6,64,65.0754,114020.6925,1.9861,18423
s102,6,65,77.3712,114028.0246,9.4675,19185
s102,6,66,67.8213,114703.281,2.9899,17656
s102,6,67,58.0284,116176.7577,0.4755,16517
s102,6,68,58.5059,116621.8077,0.7391,16129
s102,6,69,66.4197,116699.1746,6.9347,16132
s102,6,70,59.5836,117391.408,1.2699,16512
s102,6,71,86.2407,117641.1665,9.2762,18807
s102,6,72,58.1742,117991.3439,4.8316,19945
s102,6,73,50.3739,118129.0713,2.5463,18809
s102,6,74,55.0152,118395.9621,4.0012,19567
s102,6,75,57.9069,118496.1105,1.0718,20705
s102,6,76,57.0807,118951.4674,4.7678,15751
s102,6,77,63.8361,118965.0921,6.7832,19566
s102,6,78,55.9143,119118.2348,0.6481,19946
s102,6,79,49.1988,119998.3098,2.2157,17282
s102,6,80,69.5223,120514.205,8.899,18422
s102,6,81,51.759,121927.2267,3.9946,20707
s102,6,82,52.731,122236.7666,0.5506,16893
s102,6,83,52.3422,123169.4984,0.6892,16510
s102,6,84,51.6329,123557.5709,0.5838,20327
s102,6,85,55.3311,123870.3607,1.7704,16896
s102,6,86,53.2413,124519.6,1.3251,15756
s102,6,87,55.6227,124851.6732,2.1248,17658
s102,6,88,47.7738,125052.9115,2.2975,17278
s102,6,89,52.3908,125551.6986,5.1711,18428
s102,6,90,53.9827,125654.4127,1.8553,18042
s102,6,91,57.2994,126091.77,2.9623,16518
s102,6,92,59.7537,126136.567,3.7054,18798
s102,6,93,49.7421,126564.1201,0.6827,20704
s102,6,94,51.0057,127336.7385,5.2454,18419
s102,6,95,53.946,127492.5383,6.1635,17659
s102,6,96,51.6618,128901.7675,5.8676,15757
s102,6,97,44.2503,129845.0755,0.3982,16520
s102,6,98,68.04,130251.6052,11.113,18806
s102,6,99,50.8356,133637.557,3.0952,17657
s102,6,100,63.18,136815.3033,11.4556,19186
s102,6,101,67.4325,138126.2373,13.0795,19187
s102,6,102,45.5625,140680.3854,0.7292,20328
s102,6,103,46.7046,140829.7412,1.8091,20703
s102,6,104,47.9196,147168.0387,8.461,16889
s102,6,105,43.3269,147493.5339,0.5529,18800
s102,6,106,42.6222,150847.3472,4.6441,16897
s102,6,107,67.6998,150889.3508,16.6396,18032
s102,6,108,36.8631,162462.0735,2.5712,17274
s102,6,109,37.4706,166569.3376,0.4262,17273
s102,6,110,37.6567,166631.4272,4.4303,16519
s102,6,111,35.478,166633.421,2.4484,20323
s102,6,112,36.0126,170602.7972,0.1995,16891
s102,6,113,34.7247,175259.8509,4.1154,16901
s102,6,114,31.3548,175269.5972,1.0517,16899
s102,6,115,34.02,176815.6648,3.8985,18421
s102,6,116,29.7801,179595.4934,0.7986,16130
s102,6,117,28.9899,193316.8133,0.0036,20325
s102,6,118,28.188,197973.4339,4.3616,16898
s102,6,119,22.4289,202067.705,0.2378,16131
s102,6,120,26.9487,203628.5336,0.9583,17269
s102,6,121,25.8341,211189.3052,2.0059,18043
s102,6,122,16.038,212280.1228,0.8127,20324
s102,6,123,23.2551,219290.1149,1.8684,16511
s102,6,124,21.141,220159.0879,0.1817,17276
s102,6,125,13.608,224596.3369,0.3535,17277
s102,6,126,9.8901,224612.1895,0.3578,18039
s102,7,1,77.0796,108754.2975,4.1247,18805
s102,7,2,60.5313,126096.3712,3.926,17649
s102,7,3,43.011,134953.164,0.6635,17271
s102,7,4,58.2714,137803.1017,10.2633,17650
s103,5,1,135.594,38153.318,2.5813,16525
s103,5,2,115.7652,45771.0247,0.7221,16145
s103,5,3,126.7245,57975.1226,2.4081,16146
s103,5,4,129.3975,57976.7964,6.7571,14627
s103,5,5,120.5037,59029.6775,1.4607,14246
s103,5,6,119.8719,59566.0654,5.2994,15766
s103,5,7,105.0489,69402.6832,5.0391,14626
s103,5,8,148.4001,69992.9225,13.8064,15386
s103,6,1,137.1978,33546.7125,1.6435,16905
s103,6,2,172.6539,33989.9822,6.5547,15387
s103,6,3,135.837,34437.8627,1.6164,15389
s103,6,4,146.5533,38541.8833,4.863,17668
s103,6,5,141.0615,39958.1792,0.3411,16907
s103,6,6,170.2944,41410.6411,8.3441,15767
s103,6,7,131.3172,43802.709,3.2729,15768
s103,6,8,143.9532,45508.2032,2.4287,16908
s103,6,9,136.1772,47810.6429,5.3307,17288
s103,6,10,144.3663,48758.402,3.3971,16528
s103,6,11,139.8465,52021.8997,3.3897,16144
s103,6,12,115.3764,53443.0858,2.7371,15008
s103,6,13,118.3653,56181.2471,4.0772,14628
s103,6,14,114.0399,56998.3102,3.4413,16529
s103,6,15,141.9606,57354.0113,9.0814,16148
s103,6,16,112.4118,59119.5657,3.6966,15388
s103,6,17,115.8138,61711.1317,1.2609,18047
s103,6,18,117.7316,65756.122,6.5625,15007
s103,6,19,105.9723,65897.3502,4.2665,17285
s103,6,20,103.7367,66435.3628,0.1515,16526
s103,6,21,149.5179,66514.3008,9.2619,16527
s103,6,22,119.8962,66683.2247,3.4272,17286
s103,6,23,123.4683,68266.3432,8.3859,16524
s103,6,24,152.3124,69014.937,14.0869,16147
s103,6,25,108.621,71069.2343,6.2027,16906
s103,6,26,103.1535,71576.584,1.4378,16904
s103,6,27,103.4208,71944.334,1.5911,18048
s103,6,28,102.5961,74590.3018,2.149,15006
s103,6,29,100.116,74860.7004,1.7303,18046
s103,6,30,133.4799,79635.0304,9.656,14248
s103,6,31,87.716,80862.4684,3.5038,18049
s103,6,32,122.7393,93300.0279,15.068,16149
s103,6,33,53.1927,108809.5887,0.8443,16909
s103,6,34,65.3427,119040.5807,3.4346,17284
s103,6,35,55.5466,120336.4759,0.8709,17665
s103,6,36,53.2413,121283.934,0.4427,18045
s103,6,37,112.4604,142850.2585,26.5398,15769
s103,6,38,40.9351,146624.5987,1.9574,18044
s103,6,39,37.9722,156265.8573,1.8906,17669
s103,6,40,35.1147,166072.1195,1.9648,17664
s103,7,1,114.2673,48777.8296,1.2447,17287
s103,7,2,129.1185,51105.1865,1.0099,17666
s103,7,3,105.3162,63756.9089,3.5525,15009
s103,7,4,100.8936,72303.7209,1.1874,17667
s103,7,5,120.6738,103301.9424,13.5676,14629
s104,3,1,197.2431,21268.0878,5.5262,21809
s104,3,2,216.8289,187118.277,51.6541,22184
s104,3,3,271.2123,364254.3023,98.166,22185
s104,4,1,175.689,23143.1913,3.898,20677
s104,4,2,187.6932,85159.2607,22.0015,20670
s104,4,3,197.8749,87292.2864,19.776,22195
s104,4,4,267.6159,338674.2422,91.0564,22565
s104,4,5,238.5774,346120.9662,92.0062,22564
s104,4,6,257.4828,346686.504,92.8642,22569
s104,4,7,275.5863,362341.2826,97.8072,22186
s104,4,8,198.9198,380534.849,99.8477,22189
s104,4,9,260.7147,455152.5997,122.5634,20286
s104,5,1,169.7112,16930.2995,1.6104,20678
s104,5,2,223.9002,17892.2516,1.9511,21052
s104,5,3,174.8385,30841.6063,5.913,20681
s104,5,4,221.2515,34156.5726,10.1056,21811
s104,5,5,162.0324,35413.8275,5.8886,22193
s104,5,6,127.8666,77009.4277,11.6434,21065
s104,5,7,182.0799,89495.6892,22.6269,22204
s104,5,8,179.4555,96628.3613,20.4936,20684
s104,5,9,200.2014,230033.0887,58.9203,20683
s104,5,10,216.999,244508.8084,67.3109,20682
s104,5,11,200.4507,267857.1044,73.0621,20680
s104,5,12,330.0669,307844.0853,84.9736,22944
s104,5,13,298.7685,332990.6611,90.6661,22566
s104,5,14,158.6304,346612.8157,86.5978,20676
s104,5,15,257.8959,349027.3346,93.5179,22563
s104,5,16,218.0925,350032.8113,96.1283,22203
s104,5,17,249.1479,354341.6866,94.6415,22570
s104,5,18,283.1922,361950.2334,97.9836,22187
s104,5,19,253.7892,368291.9617,98.6185,22188
s104,5,20,251.0433,404532.1208,108.3991,21810
s104,5,21,191.5569,417581.1634,109.2195,21815
s104,5,22,252.2583,419341.5858,112.4829,21425
s104,5,23,243.3159,421864.1922,112.838,21812
s104,5,24,229.5621,422793.5233,112.5794,22194
s104,5,25,231.6276,425893.1138,113.5016,20669
s104,5,26,278.1378,440846.8466,119.3108,21046
s104,5,27,254.3238,441646.52,118.6424,20668
s104,5,28,256.9968,443688.3743,119.2987,20287
s104,5,29,230.8743,448389.7206,119.6084,21045
s104,5,30,251.4564,461307.4202,123.8973,20667
s104,5,31,271.7226,467919.1464,126.4547,20666
s104,5,32,227.3751,473393.0801,126.2966,20665
s104,6,1,269.2926,287690.2164,77.2153,23711
s104,6,2,195.6636,292922.2932,79.4502,20679
s104,6,3,135.5454,296204.2613,69.125,21064
s104,6,4,314.4906,304640.0331,83.52,22946
s104,6,5,312.6681,305372.4592,83.6519,22947
s104,6,6,311.5503,306593.3542,83.9433,22945
s104,6,7,302.8023,309742.6137,84.4764,22948
s104,6,8,301.0527,322282.3389,87.8309,22950
s104,6,9,121.3299,322443.8367,77.2762,21066
s104,6,10,343.4319,330106.1411,91.542,22568
s104,6,11,265.8906,331797.2143,89.1168,21059
s104,6,12,299.7648,333542.136,90.8536,22567
s104,6,13,204.2658,333616.187,87.3189,21063
s104,6,14,240.5457,334252.5432,88.8429,23714
s104,6,15,224.9208,337757.5296,89.2171,20675
s104,6,16,233.0127,340636.1727,90.3034,22951
s104,6,17,227.6667,341696.8392,90.3936,21446
s104,6,18,200.0133,344020.9346,89.998,21058
s104,6,19,254.8827,344949.4177,92.2937,20674
s104,6,20,266.0364,348061.0002,93.5574,23715
s104,6,21,232.5753,351273.909,93.188,22952
s104,6,22,192.3588,352018.4905,91.42,21057
s104,6,23,303.993,355260.893,96.9337,22571
s104,6,24,265.6233,356637.6696,95.8809,20673
s104,6,25,194.8617,363153.8101,98.5229,21443
s104,6,26,281.7585,368436.7148,99.6991,22572
s104,6,27,265.356,371136.8122,99.8249,20672
s104,6,28,272.5974,378210.2049,102.0234,21053
s104,6,29,347.733,379295.3205,105.1161,21807
s104,6,30,244.5309,380146.6259,101.5067,22190
s104,6,31,289.0728,381905.5003,103.6444,22191
s104,6,32,313.6401,381915.0937,104.5615,22955
s104,6,33,164.1465,381990.2066,100.6107,21444
s104,6,34,242.4897,382204.8435,105.8098,21821
s104,6,35,266.6196,382238.6434,102.8994,22573
s104,6,36,199.3329,382624.4182,100.4586,22183
s104,6,37,318.6945,382658.8556,104.9525,21806
s104,6,38,265.7934,383193.1072,103.129,21820
s104,6,39,319.7394,385539.8532,105.777,21808
s104,6,40,248.2731,386673.2531,103.4258,20290
s104,6,41,254.4696,388306.0871,104.1018,20671
s104,6,42,285.7923,388376.7261,105.287,21805
s104,6,43,228.0312,391860.0225,104.0868,21822
s104,6,44,246.3777,393953.1627,105.3405,21817
s104,6,45,260.0829,396078.5904,106.4303,22574
s104,6,46,245.9889,396846.2652,106.115,21804
s104,6,47,224.2647,400239.556,106.2317,22192
s104,6,48,225.261,403271.2172,107.0955,21816
s104,6,49,234.6408,406608.562,108.3548,21433
s104,6,50,288.198,407273.4418,110.5297,22199
s104,6,51,299.2059,408404.2084,111.2478,22198
s104,6,52,223.8273,408553.5423,108.4827,20289
s104,6,53,270.0216,409223.8328,110.385,22575
s104,6,54,220.3281,410326.1206,112.6536,22202
s104,6,55,235.71,411759.5537,109.7993,21051
s104,6,56,210.5595,412640.8157,112.9212,22201
s104,6,57,290.9196,412903.5996,112.1664,21426
s104,6,58,235.1997,413523.8347,110.2614,22200
s104,6,59,260.3016,415569.2066,111.7536,21814
s104,6,60,280.7865,420953.674,113.9845,22196
s104,6,61,295.5852,421637.1202,114.7217,21813
s104,6,62,252.3069,424117.7644,113.7872,20288
s104,6,63,271.7469,424533.0482,114.6241,22576
s104,6,64,330.4071,425701.0887,117.1262,20284
s104,6,65,245.916,426320.3722,114.15,21050
s104,6,66,275.8779,428773.6041,115.9343,22205
s104,6,67,188.6166,430328.1822,112.4038,22197
s104,6,68,330.9174,434910.1186,119.6565,20285
s104,6,69,295.5366,436469.2228,118.7647,21049
s104,6,70,170.829,439932.0242,113.2571,21424
s104,6,71,279.4743,440924.9768,119.3818,21047
s104,6,72,289.4859,441703.2684,119.9668,21048
s104,6,73,260.9577,460012.6802,123.8978,20664
s104,6,74,184.2426,461042.9118,120.3456,21044
s104,7,1,65.8044,132219.853,7.1661,22206
s104,7,2,274.4685,276345.6122,74.3143,23710
s104,7,3,307.6623,296312.5349,80.9949,23330
s104,7,4,234.0333,305125.0483,80.6574,23712
s104,7,5,345.9105,308810.9025,85.827,22949
s104,7,6,275.9265,310464.3452,83.6728,23331
s104,7,7,231.5304,319830.2879,84.5744,23713
s104,7,8,262.2213,324004.355,86.8551,23332
s104,7,9,311.3316,330743.2366,90.5209,23333
s104,7,10,234.8595,330856.772,91.5231,21061
s104,7,11,249.3423,332865.776,88.7922,21060
s104,7,12,261.0549,335619.2561,89.9791,21062
s104,7,13,343.5777,341209.6754,94.5754,23334
s104,7,14,246.9609,349932.9309,93.3578,21056
s104,7,15,293.3739,354118.6502,96.2269,21439
s104,7,16,247.5927,361768.0652,96.6088,22953
s104,7,17,302.4621,362881.0784,98.9548,23335
s104,7,18,249.2694,363146.6651,97.0472,21438
s104,7,19,205.335,366091.9912,96.2149,21441
s104,7,20,281.8314,370152.4201,100.1697,21436
s104,7,21,181.8369,371892.1802,95.7951,21055
s104,7,22,265.2102,373395.0577,100.4353,22954
s104,7,23,203.7069,375568.3519,98.7386,21054
s104,7,24,192.6504,377376.2232,98.364,21437
s104,7,25,275.9022,382855.756,103.4133,21819
s104,7,26,246.1833,383580.6046,102.5047,21435
s104,7,27,290.9439,383604.4702,104.1773,21818
s104,7,28,267.8346,384736.6708,103.6259,23336
s104,7,29,205.3836,385518.8886,105.3324,21445
s104,7,30,241.542,394088.767,105.1975,21434
s104,7,31,203.9256,399654.5931,105.3151,21823
s104,7,32,281.637,402501.9546,108.9843,22956
s104,7,33,204.4845,405749.9282,106.9981,21824
s104,7,34,351.2322,407247.8068,112.8691,21428
s104,7,35,325.863,408435.513,112.2487,21427
s104,7,36,350.2116,411070.2728,113.8735,21429
s104,7,37,274.0797,413886.996,111.8077,21432
s104,7,38,322.6311,421289.7001,115.6337,21431
s104,7,39,301.1985,423364.2473,115.4016,21430
s104,7,40,160.7445,437849.8457,111.6883,21826
s104,8,1,247.3011,359564.2749,95.997,21440
s104,8,2,179.3826,377319.5141,97.0316,21442
s104,8,3,187.839,418551.4473,109.115,21825
s105,4,1,263.8494,517.3069,2.5178,24491
s105,4,2,248.346,9958.3179,4.5153,22969
s105,4,3,173.9151,21407.9525,3.2487,22590
s105,4,4,163.8792,48503.6548,9.6416,24102
s105,4,5,208.98,50912.9097,14.2183,24103
s105,4,6,118.6083,64492.1967,2.574,25231
s105,4,7,122.6421,70775.7387,5.0884,25612
s105,4,8,92.8746,78611.8323,4.4262,26366
s105,4,9,224.4348,83031.1185,23.5524,24104
s105,4,10,134.5248,87452.4183,11.9952,26746
s105,5,1,195.0075,6067.707,1.1591,24092
s105,5,2,184.3884,15179.0921,2.5897,23729
s105,5,3,191.4354,24566.4656,5.8492,22210
s105,5,4,212.8836,27911.7621,8.0912,22580
s105,5,5,193.2822,28199.5702,7.0233,24093
s105,5,6,181.035,28514.9234,5.8936,24111
s105,5,7,160.8174,30745.0855,4.4949,24480
s105,5,8,163.8889,32645.031,5.3179,22583
s105,5,9,193.7682,35680.0161,5.2936,23349
s105,5,10,138.753,37150.3707,2.935,24101
s105,5,11,214.5447,37493.9024,10.7661,24479
s105,5,12,168.5205,37601.7548,3.3115,24490
s105,5,13,146.6262,40859.4859,5.5095,22589
s105,5,14,161.8623,46142.5896,4.9797,27126
s105,5,15,121.0383,48217.5532,2.4362,24100
s105,5,16,162.0324,54271.6791,11.0312,24099
s105,5,17,194.2785,54712.708,10.5345,22970
s105,5,18,242.5383,68391.1549,16.416,24871
s105,5,19,189.5157,83182.4024,21.6433,24478
s105,5,20,78.9218,83943.0838,1.725,24489
s105,5,21,110.5893,85088.5677,6.5987,25611
s105,5,22,232.4781,90943.6768,26.0095,23724
s105,5,23,121.6939,122567.9755,22.8419,22582
s105,5,24,164.4867,122667.1003,26.1086,24110
s105,5,25,117.7821,164671.0218,33.5469,25232
s105,5,26,130.4181,226126.2794,52.8145,25613
s105,5,27,19.3914,227091.1816,4.8517,24109
s105,5,28,200.4507,357266.1357,93.6263,24096
s105,5,29,194.0355,379545.953,99.0932,24097
s105,5,30,172.6277,408154.866,104.7699,24098
s105,5,31,283.0707,422634.787,118.3458,22579
s105,5,32,204.1963,439604.3278,116.2196,22584
s105,5,33,248.1759,441315.2084,118.3232,22578
s105,5,34,157.6317,441669.1357,116.2386,22581
s105,5,35,221.3973,447923.331,119.1285,22577
s105,5,36,159.1164,479907.1929,126.8136,22961
s105,6,1,263.3877,8059.2391,0.7395,25250
s105,6,2,235.2726,19901.4776,6.7402,25247
s105,6,3,158.6012,20260.1553,1.4156,24488
s105,6,4,251.1405,25628.4338,5.0748,23728
s105,6,5,174.6198,32083.0423,6.2298,22588
s105,6,6,263.8008,37437.9447,12.5843,26007
s105,6,7,180.3065,48281.8204,11.2117,25628
s105,6,8,208.4454,57820.3435,12.2643,26008
s105,6,9,275.5134,58329.0459,18.7174,25627
s105,6,10,97.2729,72288.1221,4.0115,25986
s105,6,11,199.0413,78581.9199,17.5165,26748
s105,6,12,138.0726,89381.0886,13.2255,26747
s105,6,13,167.2569,98934.8712,19.9117,26367
s105,6,14,171.4608,99719.4808,20.543,27129
s105,6,15,214.1802,112381.8793,27.3568,25249
s105,6,16,155.1312,115652.2276,23.267,23730
s105,6,17,128.9601,116105.747,22.5221,23350
s105,6,18,311.2101,119808.8356,32.994,25989
s105,6,19,191.771,140597.2682,33.7065,24868
s105,6,20,229.5378,141234.6216,35.7967,25608
s105,6,21,290.4093,159489.6618,43.0408,25610
s105,6,22,110.1762,159599.8905,26.8362,25987
s105,6,23,132.7752,167391.2638,33.4474,25606
s105,6,24,205.1163,171776.1407,43.2164,25991
s105,6,25,126.1656,173689.6619,33.8528,25607
s105,6,26,274.9545,182691.6639,48.7927,25230
s105,6,27,204.0228,193423.2472,49.0789,25992
s105,6,28,258.3576,207179.8751,54.8529,24850
s105,6,29,277.7247,227935.2191,61.2339,24470
s105,6,30,199.2357,229676.0333,58.7395,24851
s105,6,31,156.1518,229902.8838,58.3426,22209
s105,6,32,198.045,246921.0106,63.3241,25233
s105,6,33,235.4184,247637.5759,65.032,25614
s105,6,34,254.4939,254866.1764,67.7133,24090
s105,6,35,218.0439,263655.2889,68.7533,24472
s105,6,36,271.2123,264230.9273,70.8894,24091
s105,6,37,201.2526,266762.0826,68.9755,25234
s105,6,38,206.1369,267025.0944,73.0468,22968
s105,6,39,232.2351,270891.5964,71.2549,25615
s105,6,40,157.3668,277964.0161,71.5695,23731
s105,6,41,250.1442,279397.3167,78.0589,23348
s105,6,42,195.858,284274.938,73.2935,24473
s105,6,43,250.8975,294026.5538,78.2585,24474
s105,6,44,250.7274,313270.4286,83.5001,24475
s105,6,45,197.9478,320673.5946,83.4269,24094
s105,6,46,220.5468,323704.018,89.0397,24108
s105,6,47,234.1548,333328.526,88.3531,24095
s105,6,48,229.5864,336386.6752,89.017,24476
s105,6,49,206.3313,360623.9338,94.7609,24477
s105,6,50,208.9314,368417.7389,96.9831,24858
s105,6,51,210.5352,373739.7577,98.4941,23716
s105,6,52,227.9826,378225.5314,100.3668,25629
s105,6,53,256.6809,384915.3384,103.2594,24859
s105,6,54,246.5721,387892.5021,103.695,23717
s105,6,55,202.0059,391217.7884,102.9429,24870
s105,6,56,234.2034,407191.3297,108.4974,24869
s105,6,57,238.8933,408967.4395,109.1564,23718
s105,6,58,220.6413,415491.929,110.2562,25248
s105,6,59,249.293,419983.8197,112.5477,22585
s105,6,60,242.271,425443.7898,113.7752,22957
s105,6,61,167.3298,431952.3915,114.5515,22587
s105,6,62,194.2056,437006.3181,114.7797,23719
s105,6,63,281.4183,438172.652,118.7036,22958
s105,6,64,237.8727,446062.5014,119.2343,25626
s105,6,65,234.8595,446546.022,119.254,24481
s105,6,66,286.3512,450268.9987,122.186,23346
s105,6,67,215.784,452392.9528,120.1384,24867
s105,6,68,217.5822,453693.9984,120.5601,23720
s105,6,69,341.658,455397.0599,125.6431,24482
s105,6,70,219.9879,460585.7142,122.5291,25246
s105,6,71,245.7459,462134.2472,123.9102,22959
s105,6,72,221.6889,467951.0276,124.6009,22960
s105,6,73,232.4295,470432.2166,125.6773,25625
s105,6,74,216.4401,471547.8951,125.3864,22962
s105,6,75,229.6836,473810.9699,126.4965,23721
s105,6,76,285.8166,481029.0028,130.5544,23341
s105,6,77,168.4962,481056.7582,124.2404,24487
s105,6,78,288.4167,486399.7142,132.1158,24483
s105,6,79,242.514,491161.214,131.7056,23725
s105,6,80,181.1565,492456.534,128.6058,24107
s105,6,81,285.9381,501035.5118,136.0147,24485
s105,6,82,257.1096,506821.8567,136.5196,23345
s105,6,83,301.2957,508726.1357,138.6837,23723
s105,6,84,300.9312,508814.11,138.6941,23726
s105,6,85,313.2027,512052.7703,140.0341,24105
s105,7,1,284.796,87742.837,23.2663,26749
s105,7,2,329.7024,104975.013,29.6371,26750
s105,7,3,81.0891,107524.1969,4.9832,27128
s105,7,4,76.2777,110350.0036,8.1389,27127
s105,7,5,210.681,113816.0123,27.6177,26369
s105,7,6,152.7741,115414.4073,22.9681,26368
s105,7,7,181.9827,121623.7881,27.5608,27130
s105,7,8,187.9848,125372.4777,29.1789,25988
s105,7,9,311.1129,131956.1503,36.303,26751
s105,7,10,355.3389,135539.332,38.9264,25609
s105,7,11,204.8247,140362.2097,34.6389,27131
s105,7,12,269.1468,143054.3993,37.7674,25990
s105,7,13,222.9525,163950.0775,41.7461,27132
s105,7,14,252.2097,165181.3134,43.171,26752
s105,7,15,213.354,214758.3196,55.2444,25993
s105,7,16,264.4326,231337.4501,61.6669,25994
s105,7,17,266.3523,242321.5048,64.7337,24471
s105,7,18,178.0218,253706.8304,63.187,24852
s105,7,19,242.5869,258027.5444,68.1322,24853
s105,7,20,256.6566,280936.8741,74.9033,25235
s105,7,21,214.9821,281004.9121,73.3706,24854
s105,7,22,257.0211,290931.6511,77.6425,25616
s105,7,23,208.9557,302455.4532,78.9959,24855
s105,7,24,232.1379,306613.0829,80.9926,25236
s105,7,25,286.8858,310745.8383,84.1576,25617
s105,7,26,216.2457,322673.8682,84.7809,24856
s105,7,27,182.5902,340414.6041,87.2859,25237
s105,7,28,221.3487,344051.6525,90.8006,24857
s105,7,29,209.2473,344805.3998,90.5557,26010
s105,7,30,236.4147,352524.9559,93.6721,25238
s105,7,31,246.0861,353551.1223,94.3119,25630
s105,7,32,254.5911,361568.9086,96.815,26009
s105,7,33,294.759,368244.6465,100.1307,25239
s105,7,34,273.5937,406036.7724,109.6488,24860
s105,7,35,220.5954,409435.6342,108.6029,23337
s105,7,36,152.4582,420072.0902,109.8355,22207
s105,7,37,220.4253,428598.2903,113.8223,23338
s105,7,38,120.3336,428764.2017,106.0723,22208
s105,7,39,276.1938,429585.7026,116.1675,24861
s105,7,40,246.1347,434020.1134,116.2578,26006
s105,7,41,192.5532,453885.104,119.2186,23339
s105,7,42,268.1019,458407.1532,127.5438,22586
s105,7,43,335.7045,459004.5841,126.4053,22963
s105,7,44,246.6207,465387.587,124.8299,23340
s105,7,45,282.123,471452.1792,127.8053,22964
s105,7,46,228.4443,472672.478,126.1399,24866
s105,7,47,165.483,477216.7505,122.8941,26005
s105,7,48,321.732,482521.1132,132.2982,24865
s105,7,49,301.3929,486231.8367,132.553,23722
s105,7,50,292.1589,487491.5289,132.5528,23342
s105,7,51,211.3128,489458.9278,130.0799,24486
s105,7,52,182.3958,491436.5538,132.2685,22967
s105,7,53,225.504,493765.079,131.7825,22966
s105,7,54,282.4389,497202.4339,134.8392,23344
s105,7,55,212.382,500957.1382,133.2553,23727
s105,7,56,156.2004,502388.6482,128.8371,25245
s105,7,57,218.6757,503878.1107,134.2862,24106
s105,7,58,316.2402,506597.3377,138.6594,24484
s105,7,59,194.8131,508701.5943,138.2093,23347
s105,8,1,178.9209,143422.5885,33.2015,26370
s105,8,2,199.8189,158171.7329,39.298,26371
s105,8,3,217.7037,178946.0543,45.6402,26372
s105,8,4,284.5287,186136.2074,50.0885,26753
s105,8,5,274.1283,195379.5974,52.222,26373
s105,8,6,248.6619,257483.4944,68.2099,25995
s105,8,7,208.5912,287221.895,74.8281,25996
s105,8,8,237.0708,341801.992,90.7723,25618
s105,8,9,229.3191,367407.0679,97.4664,25619
s105,8,10,220.2309,402701.3884,106.7529,25240
s105,8,11,186.624,434615.0515,113.375,25241
s105,8,12,300.7368,450303.1143,122.7308,24862
s105,8,13,178.0704,462500.8744,120.1305,25242
s105,8,14,287.226,476310.8385,129.3202,24863
s105,8,15,196.8387,490299.6032,129.5743,22965
s105,8,16,216.7074,501304.0336,133.5109,23343
s105,8,17,246.2562,506431.7162,136.0092,24864
s106,4,1,224.6292,120294.4658,33.7214,28285
s106,5,1,298.5255,4915.872,1.1902,26759
s106,5,2,303.5556,8710.4301,6.2301,27138
s106,5,3,281.9286,11030.7949,2.24,27137
s106,5,4,227.3022,18227.4216,2.1691,27136
s106,5,5,183.3678,22667.0909,4.5304,28671
s106,5,6,191.4558,29268.0936,7.1334,28664
s106,5,7,279.7173,63513.5495,20.2877,27906
s106,5,8,287.8578,65165.2228,21.0411,26383
s106,5,9,229.1004,71361.9751,20.5438,28289
s106,5,10,330.8931,81205.7653,27.0174,27907
